alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
6.25000E+001  1.63878E-004  4.93105E+015  2.40713E+002  2.34434E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.01946E-018  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.91869E-027  1.00000E-040  1.03876E-040  2.57293E-010  3.44804E-007  5.00589E-005  5.51497E-009  8.35754E-007  2.00463E-001  3.84309E-009  3.67834E-004  1.93202E-019  1.22929E-012  1.00000E-040  1.08414E-032  8.59132E-024  1.58886E-015  1.50651E-008  6.53134E-022  3.05749E-035  1.00000E-040  1.00000E-040  6.18344E-035  2.91855E-021  4.78399E-020  1.06227E-015  4.64376E-014  4.09200E-038  1.00000E-040  7.33976E-027  5.27797E-034  1.47779E-013  2.01005E-014  7.99117E-001  1.04496E-023  1.93748E-024  1.54491E-023  1.00000E-040  1.00000E-040  2.12698E-030  8.08314E-025  2.73133E-008  7.08652E-017  3.36424E-010  4.15191E-015  1.36004E-009  3.03531E-011  9.28646E-007  2.32645E-011  1.90524E-015  2.86653E-016  2.78728E-011  2.56110E-013  4.07109E-011  3.35647E-017  2.05300E-018  3.88191E-027  2.67844E-016  1.00000E-040  7.43895E-010  4.75301E-019  2.02094E-013  1.26392E-022  6.15115E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.11346E-012  2.27854E-036  3.39014E-035  1.58308E-024  4.10897E-022  1.37633E-025  2.08268E-034  1.44860E-026  2.69929E-019  1.78805E-017  2.02826E-016  3.13358E-023  8.16711E-031  1.00000E-040  3.57946E-018  2.44019E-039  1.94106E-024  2.32069E-029  3.06216E-022  9.50873E-030  6.43994E-017  1.57454E-023  1.00000E-040  2.76212E-016  1.00000E-040  1.00000E-040  1.51389E-021  3.53278E-036  3.41824E-026  1.52430E-038  2.44011E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.35000E+001  1.42524E-004  4.33799E+015  2.37968E+002  2.44436E+005  1.00000E-040  1.00000E-040  1.00000E-040  7.14017E-018  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.82481E-027  1.00000E-040  1.04016E-040  3.52503E-010  3.81461E-007  4.99841E-005  5.80382E-009  9.98784E-007  2.00446E-001  4.49999E-009  3.67696E-004  1.89557E-019  1.11119E-012  1.00000E-040  1.22941E-032  7.24450E-024  1.31341E-015  1.49076E-008  7.69713E-022  2.91163E-035  1.00000E-040  1.00000E-040  6.15507E-035  2.59962E-021  4.59791E-020  1.18835E-015  4.62553E-014  3.52908E-038  1.00000E-040  3.70506E-027  4.35436E-034  1.57598E-013  3.61533E-014  7.99134E-001  1.12533E-023  1.80496E-024  1.55809E-023  1.00000E-040  1.00000E-040  1.12265E-030  4.87275E-025  2.69059E-008  7.06155E-017  3.42550E-010  4.14386E-015  1.26149E-009  2.92086E-011  8.76218E-007  1.81948E-011  1.34983E-015  2.38100E-016  2.49002E-011  1.67510E-013  4.06496E-011  3.38528E-017  1.96597E-018  2.56724E-027  2.11041E-016  1.00000E-040  7.43609E-010  3.75966E-019  1.68490E-013  8.90260E-023  4.42387E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.99491E-012  2.08597E-036  2.11997E-035  1.05621E-024  3.52800E-022  1.11371E-025  1.05616E-034  1.36473E-026  2.61649E-019  1.38433E-017  1.77983E-016  3.82097E-023  8.52674E-031  1.00000E-040  4.36418E-018  1.31661E-039  1.29312E-024  2.36394E-029  2.99454E-022  4.68565E-030  4.07245E-017  1.53252E-023  1.00000E-040  2.82495E-016  1.00000E-040  1.00000E-040  9.57092E-022  4.02627E-036  4.03801E-026  1.32258E-038  2.61998E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.45000E+001  1.23757E-004  3.81072E+015  2.35223E+002  2.54439E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.69908E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.73497E-027  1.00000E-040  1.04170E-040  4.86159E-010  4.22098E-007  4.99019E-005  6.12430E-009  1.19804E-006  2.00428E-001  5.31594E-009  3.67544E-004  1.86915E-019  1.00725E-012  1.00000E-040  1.40499E-032  6.11821E-024  1.08526E-015  1.47752E-008  9.07542E-022  2.73172E-035  1.00000E-040  1.00000E-040  6.12409E-035  2.28424E-021  4.36761E-020  1.31705E-015  4.60649E-014  3.04114E-038  1.00000E-040  2.32564E-027  3.58311E-034  1.68321E-013  6.17234E-014  7.99152E-001  1.22213E-023  1.69361E-024  1.57075E-023  1.00000E-040  1.00000E-040  6.02013E-031  2.97785E-025  2.64694E-008  7.03805E-017  3.49329E-010  4.13572E-015  1.17225E-009  2.81659E-011  8.28221E-007  1.42565E-011  9.55394E-016  1.98068E-016  2.21923E-011  1.09711E-013  4.05824E-011  3.42094E-017  1.87937E-018  1.69033E-027  1.66088E-016  1.00000E-040  7.43279E-010  3.02355E-019  1.40455E-013  6.35933E-023  3.22954E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.88120E-012  1.89205E-036  1.35156E-035  7.15140E-025  3.02362E-022  9.01750E-026  5.46744E-035  1.27480E-026  2.51239E-019  1.06450E-017  1.56511E-016  4.40222E-023  8.77968E-031  1.00000E-040  5.15064E-018  7.23610E-040  8.74291E-025  2.40710E-029  2.92512E-022  2.33510E-030  2.56175E-017  1.49435E-023  1.00000E-040  2.88744E-016  1.00000E-040  1.00000E-040  6.03199E-022  4.56392E-036  4.74941E-026  1.15469E-038  2.81914E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.55000E+001  1.07288E-004  3.34259E+015  2.32479E+002  2.64441E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.06881E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.65301E-027  1.00000E-040  1.04340E-040  6.74505E-010  4.67158E-007  4.98114E-005  6.47916E-009  1.44134E-006  2.00407E-001  6.33041E-009  3.67377E-004  1.85138E-019  9.15288E-013  1.00000E-040  1.61765E-032  5.17689E-024  8.96842E-016  1.46632E-008  1.07052E-021  2.53034E-035  1.00000E-040  1.00000E-040  6.09015E-035  1.98317E-021  4.10679E-020  1.44748E-015  4.58685E-014  2.62135E-038  1.00000E-040  1.84383E-027  2.94020E-034  1.80067E-013  1.00568E-013  7.99173E-001  1.34643E-023  1.60143E-024  1.58206E-023  1.00000E-040  1.00000E-040  3.32600E-031  1.85216E-025  2.60049E-008  7.01567E-017  3.56776E-010  4.12743E-015  1.09119E-009  2.72181E-011  7.83490E-007  1.11945E-011  6.75735E-016  1.64966E-016  1.97318E-011  7.19652E-014  4.05085E-011  3.46116E-017  1.79482E-018  1.10514E-027  1.30498E-016  1.00000E-040  7.42900E-010  2.47271E-019  1.17120E-013  4.61003E-023  2.39454E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.77196E-012  1.69772E-036  8.82286E-036  4.91767E-025  2.58673E-022  7.30821E-026  2.92528E-035  1.17617E-026  2.39291E-019  8.12415E-018  1.37836E-016  4.82405E-023  8.89139E-031  1.00000E-040  5.90057E-018  4.10961E-040  6.00355E-025  2.44964E-029  2.85366E-022  1.18278E-030  1.60493E-017  1.45969E-023  1.00000E-040  2.94979E-016  1.00000E-040  1.00000E-040  3.79067E-022  5.14602E-036  5.56299E-026  1.01729E-038  3.03759E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.65000E+001  9.28562E-005  2.92751E+015  2.29736E+002  2.74444E+005  1.00000E-040  1.00000E-040  1.00000E-040  9.80593E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.58119E-027  1.00000E-040  1.04528E-040  9.40827E-010  5.17152E-007  4.97116E-005  6.87213E-009  1.73780E-006  2.00385E-001  7.59350E-009  3.67192E-004  1.84101E-019  8.33554E-013  1.00000E-040  1.87627E-032  4.39126E-024  7.41668E-016  1.45681E-008  1.26327E-021  2.31963E-035  1.00000E-040  1.00000E-040  6.05290E-035  1.70452E-021  3.82903E-020  1.57893E-015  4.56673E-014  2.26323E-038  1.00000E-040  1.73671E-027  2.40569E-034  1.92968E-013  1.57183E-013  7.99195E-001  1.51718E-023  1.52668E-024  1.59126E-023  1.00000E-040  1.00000E-040  2.13908E-031  1.45626E-025  2.55142E-008  6.99531E-017  3.64966E-010  4.11896E-015  1.01738E-009  2.63666E-011  7.40981E-007  8.81314E-012  4.77854E-016  1.37521E-016  1.75022E-011  4.72973E-014  4.04271E-011  3.50318E-017  1.71388E-018  7.19914E-028  1.02323E-016  1.00000E-040  7.42467E-010  2.05605E-019  9.77387E-014  3.39315E-023  1.80380E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.66674E-012  1.50459E-036  7.32889E-036  3.43637E-025  2.20923E-022  5.93178E-026  1.78097E-035  1.06706E-026  2.26430E-019  6.14944E-018  1.21503E-016  5.06102E-023  8.83156E-031  1.00000E-040  6.58782E-018  2.72442E-040  4.18917E-025  2.49135E-029  2.77988E-022  7.56794E-031  1.00282E-017  1.42831E-023  1.00000E-040  3.01219E-016  1.00000E-040  1.00000E-040  2.37628E-022  5.77375E-036  6.49072E-026  9.08071E-039  3.27447E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.75000E+001  8.02299E-005  2.56000E+015  2.26993E+002  2.84445E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.37833E-016  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.52019E-027  1.00000E-040  1.04736E-040  1.31911E-009  5.72667E-007  4.96013E-005  7.31033E-009  2.09821E-006  2.00360E-001  9.16891E-009  3.66988E-004  1.83732E-019  7.60605E-013  1.00000E-040  2.19415E-032  3.73788E-024  6.14206E-016  1.44867E-008  1.49116E-021  2.10930E-035  1.00000E-040  1.00000E-040  6.01190E-035  1.45347E-021  3.54601E-020  1.71031E-015  4.54624E-014  1.96056E-038  1.00000E-040  1.79819E-027  1.96301E-034  2.07177E-013  2.36806E-013  7.99220E-001  1.76518E-023  1.46806E-024  1.59820E-023  1.00000E-040  1.00000E-040  1.09788E-031  7.55567E-026  2.50000E-008  6.98076E-017  3.74130E-010  4.11025E-015  9.50001E-010  2.56293E-011  6.99922E-007  6.96203E-012  3.38152E-016  1.14733E-016  1.54876E-011  3.11761E-014  4.03370E-011  3.54428E-017  1.63806E-018  4.69169E-028  8.00552E-017  1.00000E-040  7.41972E-010  1.73712E-019  8.16753E-014  2.53662E-023  1.38067E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.56508E-012  1.31486E-036  4.04845E-036  2.44112E-025  1.88368E-022  4.82651E-026  9.07102E-036  9.47402E-027  2.13204E-019  4.61414E-018  1.07151E-016  5.11529E-023  8.58129E-031  1.00000E-040  7.19878E-018  1.39699E-040  2.97153E-025  2.53282E-029  2.70351E-022  3.19014E-031  6.25832E-018  1.40058E-023  1.00000E-040  3.07487E-016  1.00000E-040  1.00000E-040  1.48715E-022  6.45064E-036  7.54628E-026  8.25682E-039  3.52854E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.85000E+001  6.92004E-005  2.23506E+015  2.24252E+002  2.94447E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.80472E-016  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.46947E-027  1.00000E-040  1.04967E-040  1.86011E-009  6.34378E-007  4.94792E-005  7.80656E-009  2.53547E-006  2.00332E-001  1.11378E-008  3.66760E-004  1.84021E-019  6.95256E-013  1.00000E-040  2.59287E-032  3.19831E-024  5.09784E-016  1.44167E-008  1.76020E-021  1.90609E-035  1.00000E-040  1.00000E-040  5.96668E-035  1.23263E-021  3.26692E-020  1.83962E-015  4.52554E-014  1.70757E-038  1.00000E-040  1.94550E-027  1.59881E-034  2.22871E-013  3.45444E-013  7.99248E-001  2.13855E-023  1.42512E-024  1.60385E-023  1.00000E-040  1.00000E-040  6.30989E-032  4.95520E-026  2.44653E-008  6.97994E-017  3.84744E-010  4.10122E-015  8.88366E-010  2.50450E-011  6.59773E-007  5.52492E-012  2.39753E-016  9.58178E-017  1.36725E-011  2.06460E-014  4.02369E-011  3.58167E-017  1.56884E-018  3.04572E-028  6.25067E-017  1.00000E-040  7.41410E-010  1.48981E-019  6.83865E-014  1.92668E-023  1.07389E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.46641E-012  1.13130E-036  2.85299E-036  1.76365E-025  1.60362E-022  3.94362E-026  5.19291E-036  8.19645E-027  2.00053E-019  3.43109E-018  9.44847E-017  5.01029E-023  8.13940E-031  1.00000E-040  7.73003E-018  1.00000E-040  2.14361E-025  2.57614E-029  2.62422E-022  1.71079E-031  3.90617E-018  1.37761E-023  1.00000E-040  3.13806E-016  1.00000E-040  1.00000E-040  9.30503E-023  7.18613E-036  8.74529E-026  7.69822E-039  3.79821E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.95000E+001  5.95812E-005  1.94818E+015  2.21512E+002  3.04449E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.42537E-015  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.42773E-027  1.00000E-040  1.05225E-040  2.64107E-009  7.03057E-007  4.93438E-005  8.38114E-009  3.06468E-006  2.00301E-001  1.36038E-008  3.66507E-004  1.84999E-019  6.36490E-013  1.00000E-040  3.10718E-032  2.75750E-024  4.24460E-016  1.43560E-008  2.07695E-021  1.71455E-035  1.00000E-040  1.00000E-040  5.91672E-035  1.04259E-021  2.99884E-020  1.96353E-015  4.50488E-014  1.49911E-038  1.00000E-040  2.14492E-027  1.30153E-034  2.40249E-013  4.89875E-013  7.99279E-001  2.70969E-023  1.39831E-024  1.61058E-023  1.00000E-040  1.00000E-040  4.32266E-032  4.10900E-026  2.39137E-008  7.00493E-017  3.97571E-010  4.09178E-015  8.31871E-010  2.46721E-011  6.20114E-007  4.41179E-012  1.70604E-016  8.01433E-017  1.20418E-011  1.37724E-014  4.01252E-011  3.61169E-017  1.50783E-018  1.99114E-028  4.87275E-017  1.00000E-040  7.40770E-010  1.29533E-019  5.74131E-014  1.48766E-023  8.48929E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.36999E-012  9.57143E-037  2.55440E-036  1.29676E-025  1.36329E-022  3.24339E-026  3.58015E-036  6.88520E-027  1.87333E-019  2.52912E-018  8.32654E-017  4.78182E-023  7.52580E-031  1.00000E-040  8.18500E-018  1.00000E-040  1.57365E-025  2.62493E-029  2.54168E-022  1.19048E-031  2.44199E-018  1.36124E-023  1.00000E-040  3.20201E-016  1.00000E-040  1.00000E-040  5.83294E-023  7.99779E-036  1.01057E-025  7.41355E-039  4.08106E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.05000E+001  5.12058E-005  1.69529E+015  2.18772E+002  3.14451E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.51974E-015  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.39336E-027  1.00000E-040  1.05514E-040  3.78055E-009  7.79587E-007  4.91933E-005  9.06228E-009  3.70248E-006  2.00266E-001  1.66999E-008  3.66224E-004  1.86666E-019  5.83364E-013  1.46045E-040  3.79065E-032  2.40193E-024  3.54882E-016  1.43030E-008  2.44831E-021  1.53805E-035  1.00000E-040  1.00000E-040  5.86140E-035  8.82520E-022  2.74741E-020  2.07763E-015  4.48463E-014  1.33050E-038  1.00000E-040  2.38233E-027  1.06048E-034  2.59545E-013  6.77561E-013  7.99313E-001  3.58403E-023  1.38868E-024  1.62334E-023  1.00000E-040  1.00000E-040  2.48449E-032  2.33090E-026  2.33490E-008  7.07071E-017  4.13629E-010  4.08183E-015  7.79996E-010  2.45803E-011  5.80524E-007  3.55245E-012  1.22103E-016  6.71844E-017  1.05793E-011  9.28380E-015  3.99993E-011  3.62857E-017  1.45644E-018  1.33908E-028  3.79331E-017  1.00000E-040  7.40044E-010  1.14011E-019  4.83702E-014  1.16868E-023  6.82311E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.27500E-012  7.95768E-037  1.60769E-036  9.71254E-026  1.15737E-022  2.69205E-026  1.97134E-036  5.60082E-027  1.75359E-019  1.84985E-018  7.32968E-017  4.46915E-023  6.78163E-031  1.00000E-040  8.57093E-018  1.00000E-040  1.17669E-025  2.68355E-029  2.45548E-022  5.49448E-032  1.53172E-018  1.35378E-023  1.00000E-040  3.26699E-016  1.00000E-040  1.00000E-040  3.67224E-023  8.91119E-036  1.16482E-025  7.42524E-039  4.37276E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.15000E+001  4.39264E-005  1.47239E+015  2.16082E+002  3.24452E+005  1.00000E-040  1.00000E-040  1.00000E-040  8.73411E-015  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.36499E-027  1.00000E-040  1.05838E-040  5.46499E-009  8.64985E-007  4.90257E-005  9.88181E-009  4.46634E-006  2.00227E-001  2.05985E-008  3.65907E-004  1.89106E-019  5.34981E-013  2.51915E-040  4.73469E-032  2.12143E-024  2.98430E-016  1.42562E-008  2.88299E-021  1.38111E-035  1.00000E-040  1.00000E-040  5.80006E-035  7.51213E-022  2.51949E-020  2.17883E-015  4.46497E-014  1.19827E-038  1.00000E-040  2.65115E-027  8.71734E-035  2.81026E-013  9.15993E-013  7.99352E-001  4.91523E-023  1.40255E-024  1.65461E-023  1.00000E-040  1.00000E-040  1.63823E-032  1.65377E-026  2.27749E-008  7.19598E-017  4.34234E-010  4.07127E-015  7.32281E-010  2.48299E-011  5.40027E-007  2.89199E-012  8.80757E-017  5.64890E-017  9.26209E-012  6.33907E-015  3.98544E-011  3.62328E-017  1.41391E-018  8.31440E-029  2.93823E-017  1.00000E-040  7.39223E-010  1.01430E-019  4.09419E-014  9.35071E-024  5.57851E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.17832E-012  6.51146E-037  1.27580E-036  7.42301E-026  9.85166E-023  2.26519E-026  1.29517E-036  4.44050E-027  1.64483E-019  1.34405E-018  6.43699E-017  4.11160E-023  5.96675E-031  1.00000E-040  8.89657E-018  1.00000E-040  8.97735E-026  2.76445E-029  2.36521E-022  3.20053E-032  9.65507E-019  1.35513E-023  1.00000E-040  3.33330E-016  1.00000E-040  1.00000E-040  2.33118E-023  1.00068E-035  1.33969E-025  7.77283E-039  4.66315E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.25000E+001  3.76156E-005  1.27470E+015  2.13735E+002  3.34453E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.17640E-014  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.34273E-027  1.00000E-040  1.06202E-040  8.01331E-009  9.60476E-007  4.88383E-005  1.08572E-008  5.37548E-006  2.00183E-001  2.55268E-008  3.65550E-004  1.93037E-019  4.90434E-013  4.60499E-040  6.14814E-032  1.91576E-024  2.53691E-016  1.42145E-008  3.39911E-021  1.25455E-035  1.00000E-040  1.00000E-040  5.73189E-035  6.48180E-022  2.33007E-020  2.27331E-015  4.44517E-014  1.10181E-038  1.00000E-040  2.94768E-027  7.52642E-035  3.05023E-013  1.21108E-012  7.99395E-001  6.93339E-023  1.47032E-024  1.73008E-023  1.00000E-040  1.00000E-040  1.13653E-032  1.22560E-026  2.21945E-008  7.41173E-017  4.61382E-010  4.05997E-015  6.88293E-010  2.54471E-011  4.95681E-007  2.38733E-012  6.39998E-017  4.76622E-017  8.05673E-012  4.38017E-015  3.96803E-011  3.58446E-017  1.37506E-018  5.24211E-029  2.22973E-017  1.00000E-040  7.38302E-010  9.10679E-020  3.48651E-014  7.62871E-024  4.64199E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.06918E-012  5.28430E-037  1.07731E-036  5.81536E-026  8.61324E-023  1.95929E-026  9.07145E-037  3.59895E-027  1.55262E-019  9.68949E-019  5.61417E-017  3.75761E-023  5.14808E-031  1.00000E-040  9.17099E-018  1.00000E-040  7.02089E-026  2.92050E-029  2.27032E-022  1.97007E-032  6.11582E-019  1.35307E-023  1.00000E-040  3.40130E-016  1.00000E-040  1.00000E-040  1.50616E-023  1.16572E-035  1.53814E-025  8.51830E-039  4.92431E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.35000E+001  3.21616E-005  1.10019E+015  2.11731E+002  3.44454E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.42961E-014  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.32534E-027  1.00000E-040  1.06614E-040  1.19026E-008  1.06750E-006  4.86281E-005  1.20185E-008  6.44297E-006  2.00134E-001  3.17794E-008  3.65148E-004  1.98186E-019  4.48841E-013  8.90560E-040  8.29357E-032  1.76959E-024  2.18046E-016  1.41767E-008  4.01257E-021  1.15832E-035  1.00000E-040  1.00000E-040  5.65602E-035  5.69161E-022  2.17976E-020  2.36125E-015  4.42503E-014  1.03647E-038  1.00000E-040  3.27242E-027  6.84516E-035  3.31933E-013  1.56947E-012  7.99444E-001  9.91390E-023  1.60089E-024  1.85642E-023  1.00000E-040  1.00000E-040  8.52965E-033  9.44013E-027  2.16098E-008  7.73168E-017  4.96489E-010  4.04779E-015  6.47626E-010  2.65015E-011  4.47945E-007  2.00243E-012  4.69407E-017  4.03689E-017  6.96239E-012  3.06748E-015  3.94509E-011  3.50408E-017  1.33925E-018  3.39340E-029  1.65211E-017  1.00000E-040  7.37262E-010  8.23960E-020  2.98867E-014  6.34728E-024  3.93015E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.50407E-013  4.25959E-037  9.61891E-037  4.67275E-026  7.75171E-023  1.74347E-026  6.96528E-037  3.01272E-027  1.47910E-019  6.96702E-019  4.85933E-017  3.42644E-023  4.36136E-031  1.00000E-040  9.40271E-018  1.00000E-040  5.63145E-026  3.16672E-029  2.17030E-022  1.26263E-032  3.90054E-019  1.34724E-023  1.00000E-040  3.47135E-016  1.00000E-040  1.00000E-040  9.92415E-024  1.41250E-035  1.76376E-025  9.75336E-039  5.13764E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
